45161
Date/Time (UTC),Wind_Speed (kts),Wind_Gust (kts),Wind_from_Direction (degrees_true),Water_Temperature_at_Surface (fahrenheit),Significant_Wave_Height (ft),Significant_Wave_Period (s),significant_wave_from_direction (degrees_true),Air_Temperature (fahrenheit),Air_Pressure (mb),Thermistor_String_at_1m (fahrenheit),Thermistor_String_at_22m (fahrenheit)
10/16/2020 14:20:00,18.755723392,24.269231168,-9999.0,58.9316,3.4120736,3.81,274.68,51.1142,1019.337,58.928,-17966.2
10/16/2020 14:40:00,17.523523216,21.297488576,-9999.0,58.9262,4.10105,3.86,274.8,48.9542,1019.585,58.928,-17966.2
10/16/2020 15:00:00,15.007222336,18.0971504,-9999.0,58.9316,3.9698164,3.74,271.82,48.9812,1019.66,58.928,-17966.2
10/16/2020 15:20:00,17.602054352,23.011955456,-9999.0,58.9172,4.1338584,4.05,273.73,49.1,1019.9,58.91,-17966.2
10/16/2020 15:40:00,13.081654432,16.230286464,-9999.0,58.9262,3.6745408,3.87,269.61,49.4582,1019.835,58.928,-17966.2
10/16/2020 16:00:00,14.603292384,18.173348928,-9999.0,58.91,3.7073492,3.95,267.5,48.9614,1019.818,58.91,-17966.2
10/16/2020 16:20:00,14.742860096,17.71615776,-9999.0,58.9064,3.7073492,3.97,263.4,48.7994,1019.86,58.91,-17966.2
10/16/2020 16:40:00,14.115971696,18.973433472,-9999.0,58.9298,3.6745408,4.0,260.48,49.1558,1019.925,58.928,-17966.2
10/16/2020 17:00:00,13.399277888,18.059051136,-9999.0,58.9352,3.3464568,3.77,256.66,49.1954,1019.857,58.928,-17966.2
10/16/2020 17:20:00,15.765319936,18.821036416,-9999.0,58.9352,3.3136484,3.78,248.52,49.0802,1019.612,58.928,-17966.2
10/16/2020 17:40:00,15.350893248,19.659220224,-9999.0,58.9442,3.3464568,3.82,252.43,48.965,1019.398,58.946,-17966.2
10/16/2020 18:00:00,15.295882576,17.982852608,-9999.0,58.9352,3.3136484,3.76,246.84,48.974,1019.192,58.928,-17966.2
10/16/2020 18:20:00,16.537607568,20.687900352,-9999.0,58.9334,3.444882,3.73,243.93,48.9452,1019.02,58.928,-17966.2
10/16/2020 18:40:00,14.897395376,18.630540096,-9999.0,58.9316,3.4776904,3.7,247.68,49.3124,1018.903,58.928,-17966.2
10/16/2020 19:00:00,14.714480032,18.47814304,-9999.0,58.9262,3.5104988,3.77,241.38,49.2638,1018.722,58.928,-17966.2
10/16/2020 19:20:00,15.5944564,19.354426112,-9999.0,58.9298,3.6417324,3.74,240.52,49.532,1018.393,58.928,-17966.2
10/16/2020 19:40:00,15.495903712,19.583021696,-9999.0,58.9118,3.1824148,3.84,229.86,49.6922,1018.223,58.91,-17966.2
10/16/2020 20:00:00,14.626035312,18.66863936,-9999.0,58.901,3.6417324,3.89,232.98,49.829,1018.182,58.91,-17966.2
10/16/2020 20:20:00,15.646551312,19.011532736,-9999.0,58.9028,3.8385828,3.94,226.35,49.9172,1018.058,58.91,-17966.2
10/16/2020 20:40:00,17.394841008,22.440466496,-9999.0,58.8758,4.1666668,4.13,221.11,49.9136,1017.88,58.874,-17966.2
10/16/2020 21:00:00,17.704300336,22.135672384,-9999.0,58.8866,4.1338584,4.06,222.49,50.1134,1017.763,58.892,-17966.2
10/16/2020 21:20:00,17.1592476,20.19260992,-9999.0,58.874,4.6587928,4.25,218.94,49.8866,1017.688,58.874,-17966.2
10/16/2020 21:40:00,16.436333504,20.345006976,-9999.0,58.8776,5.249344,4.58,219.52,49.8578,1017.572,58.874,-17966.2
10/16/2020 22:00:00,15.132211248,18.47814304,-9999.0,58.8326,5.3149608,4.5,214.09,50.09,1017.433,58.838,-17966.2
10/16/2020 22:20:00,14.905170736,19.583021696,-9999.0,58.8506,4.92126,4.45,217.25,50.2718,1017.4,58.856,-17966.2
10/16/2020 22:40:00,15.035213632,18.592440832,-9999.0,58.8506,4.8884516,4.6,213.58,50.2952,1017.345,58.856,-17966.2
10/16/2020 23:00:00,15.264586752,20.725999616,-9999.0,58.829,4.6259844,4.51,218.02,50.5256,1017.257,58.82,-17966.2
10/16/2020 23:20:00,15.68970456,20.9545952,-9999.0,58.82,4.8228348,4.41,215.58,51.0152,1017.132,58.82,-17966.2
10/17/2020 00:00:00,21.052953504,25.564606144,-9999.0,58.8164,5.3477692,4.38,216.19,48.7526,1017.197,58.82,-17966.2
10/17/2020 00:20:00,18.152355456,22.211870912,-9999.0,58.7858,5.8398952,4.45,213.61,49.1324,1017.315,58.784,-17966.2
10/17/2020 00:40:00,18.57436312,23.354848832,-9999.0,58.7786,5.6758532,4.65,213.9,50.324,1017.33,58.784,-17966.2
10/17/2020 01:00:00,18.461231632,24.459727488,-9999.0,58.775,5.0524936,4.45,214.53,50.6048,1017.372,58.784,-17966.2
10/17/2020 01:20:00,17.80849016,22.211870912,-9999.0,58.7516,5.0196852,4.36,220.63,50.8874,1017.263,58.748,-17966.2
10/17/2020 01:40:00,17.583782256,22.173771648,-9999.0,58.766,5.2821524,4.52,218.05,51.701,1017.275,58.766,-17966.2
10/17/2020 02:00:00,18.698574496,22.821459136,-9999.0,58.7516,5.577428,4.56,218.09,52.331,1017.185,58.748,-17966.2
10/17/2020 02:20:00,20.970534688,27.6219664,-9999.0,58.7408,5.2821524,4.31,220.47,50.3186,1017.41,58.748,-17966.2
10/17/2020 02:40:00,24.312773184,32.00338176,-9999.0,58.6868,4.92126,4.19,224.02,49.0496,1017.783,58.694,-17966.2
10/17/2020 03:00:00,20.441227056,26.631385536,-9999.0,58.6814,5.249344,4.25,225.74,49.0172,1018.045,58.676,-17966.2
10/17/2020 03:20:00,20.176670432,24.650223808,-9999.0,58.6814,5.3477692,4.34,235.48,49.3232,1018.03,58.676,-17966.2
10/17/2020 03:40:00,20.888893408,-19436.45616,-9999.0,58.6364,5.3805776,4.34,238.84,47.804,1018.733,58.64,-17966.2
10/17/2020 04:00:00,16.64024232,25.14551424,-9999.0,58.6274,5.4461944,4.44,238.95,45.482,1018.997,58.622,-17966.2
10/17/2020 04:20:00,19.130884512,25.412209088,-9999.0,58.6112,5.4461944,4.45,243.75,45.6602,1019.25,58.604,-17966.2
10/17/2020 04:40:00,18.253046368,22.8595584,-9999.0,58.6058,5.249344,4.44,245.59,46.5944,1019.44,58.604,-17966.2
10/17/2020 05:00:00,18.741144592,23.888238528,-9999.0,58.5536,4.92126,4.28,241.29,47.3522,1019.502,58.55,-17966.2
10/17/2020 05:20:00,17.246137248,23.316749568,-9999.0,58.5032,5.577428,4.42,255.07,47.3864,1019.573,58.496,-17966.2
10/17/2020 05:40:00,17.009183152,21.183190784,-9999.0,58.514,5.7086616,4.44,270.49,46.6682,1019.703,58.514,-17966.2
10/17/2020 06:00:00,16.6149724,20.687900352,-9999.0,58.4798,5.5118112,4.64,281.4,46.5152,1019.82,58.478,-17966.2
10/17/2020 06:20:00,15.334759376,19.659220224,-9999.0,58.4654,5.8727036,4.72,277.47,46.4864,1019.817,58.46,-17966.2
10/17/2020 06:40:00,13.514353216,17.220867328,-9999.0,58.4474,6.1351708,4.69,277.34,46.1066,1019.958,58.442,-17966.2
10/17/2020 07:00:00,13.291589152,18.897234944,-9999.0,58.4294,5.3149608,4.49,274.94,46.2776,1020.148,58.424,-17966.2
10/17/2020 07:20:00,13.430379328,17.639959232,-9999.0,58.3952,4.5275592,4.3,275.85,46.1732,1020.533,58.388,-17966.2
10/17/2020 07:40:00,14.308023088,17.33516512,-9999.0,58.3394,4.6587928,4.39,275.91,46.3154,1020.465,58.334,-17966.2
10/17/2020 08:00:00,13.15590912,16.916073216,-9999.0,58.3178,4.3307088,4.28,271.52,46.4486,1020.435,58.316,-17966.2
10/17/2020 08:20:00,12.266213552,16.687477632,-9999.0,58.3214,4.265092,4.27,283.21,46.229,1020.678,58.316,-17966.2
10/17/2020 08:40:00,11.666344528,18.401944512,-9999.0,58.298,4.4619424,4.36,275.24,46.247,1020.663,58.298,-17966.2
10/17/2020 09:00:00,10.95548224,17.678058496,-9999.0,58.262,3.6745408,4.06,274.66,46.3154,1020.695,58.262,-17966.2
10/17/2020 09:20:00,10.883948928,16.38268352,-9999.0,58.289,3.5433072,3.99,274.13,46.49,1020.51,58.298,-17966.2
10/17/2020 09:40:00,10.455332208,13.753834304,-9999.0,58.2296,3.4776904,4.02,260.96,46.742,1020.77,58.226,-17966.2
10/17/2020 10:00:00,10.328399456,14.515819584,-9999.0,58.2224,3.4776904,4.0,265.67,47.1686,1021.043,58.226,-17966.2
10/17/2020 10:20:00,12.577033568,16.687477632,-9999.0,58.2206,3.0839896,3.88,262.99,47.5916,1021.308,58.226,-17966.2
10/17/2020 10:40:00,12.134615584,16.725576896,-9999.0,58.2224,2.9199476,3.77,268.54,47.8994,1021.463,58.226,-17966.2
10/17/2020 11:00:00,9.518595712,13.90623136,-9999.0,58.2692,2.788714,3.64,270.62,47.7842,1021.345,58.262,-17966.2
10/17/2020 11:20:00,9.694707616,14.09672768,-9999.0,58.28,2.4934384,3.52,257.35,48.326,1021.52,58.28,-17966.2
10/17/2020 11:40:00,-19436.45616,-19436.45616,-9999.0,58.2476,2.624672,3.65,260.08,-17966.2,1021.62,58.244,-17966.2
10/17/2020 12:00:00,12.124896384,15.163507072,-9999.0,58.2656,2.3950132,3.31,256.39,49.0982,1021.605,58.262,-17966.2
10/17/2020 12:20:00,11.64457352,15.506400448,-9999.0,58.2512,2.4934384,3.28,256.26,49.4456,1021.665,58.244,-17966.2
10/17/2020 12:40:00,11.142285264,14.134826944,-9999.0,58.2422,2.3293964,3.47,258.09,49.9712,1021.582,58.244,-17966.2
10/17/2020 13:00:00,13.500551952,17.030371008,-9999.0,58.2368,2.3950132,3.35,251.45,50.261,1021.598,58.244,-17966.2
10/17/2020 13:20:00,14.423487184,17.52566144,-9999.0,58.2116,2.3950132,3.21,237.75,50.747,1021.635,58.208,-17966.2
10/17/2020 13:40:00,13.475476416,17.449462912,-9999.0,58.1882,2.3622048,3.27,247.06,50.9342,1021.582,58.19,-17966.2
10/17/2020 14:00:00,14.953377968,18.440043776,-9999.0,58.163,2.296588,3.13,220.19,51.26,1021.412,58.172,-17966.2
10/17/2020 14:20:00,15.972727664,18.935334208,-9999.0,58.1954,2.5590552,3.25,220.22,50.7164,1021.08,58.19,-17966.2
10/17/2020 14:40:00,15.625169072,17.639959232,-9999.0,58.1864,2.46063,3.21,218.72,48.8894,1021.085,58.19,-17966.2
10/17/2020 15:00:00,18.538013312,25.983698048,-9999.0,58.1972,2.3293964,3.16,227.05,50.4968,1020.965,58.19,-17966.2
10/17/2020 15:20:00,20.13040704,25.031216448,-9999.0,58.1882,2.5590552,3.18,220.28,50.9234,1021.118,58.19,-17966.2
10/17/2020 15:40:00,20.958094112,24.688323072,-9999.0,58.1558,3.0511812,3.5,207.95,50.9594,1021.138,58.154,-17966.2
10/17/2020 16:00:00,20.256562256,23.316749568,-9999.0,58.1054,3.4120736,3.58,206.74,51.0008,1020.712,58.1,-17966.2
10/17/2020 16:20:00,20.835826576,24.916918656,-9999.0,58.109,3.5761156,3.46,203.78,51.5462,1020.765,58.118,-17966.2
10/17/2020 16:40:00,22.408198752,25.678903936,-9999.0,58.0928,4.2322836,3.63,201.52,52.0826,1020.645,58.1,-17966.2
10/17/2020 17:00:00,20.962759328,25.90749952,-9999.0,58.046,4.5603676,3.84,202.19,52.6784,1020.303,58.046,-17966.2
10/17/2020 17:20:00,21.929042192,26.898080384,-9999.0,57.8642,4.9540684,4.13,200.01,52.7522,1019.75,57.866,-17966.2
10/17/2020 17:40:00,22.144808432,27.355271552,-9999.0,57.7292,4.9540684,4.22,201.92,52.5794,1018.87,57.722,-17966.2
10/17/2020 18:00:00,21.387682752,27.24097376,-9999.0,57.5654,5.2165356,4.23,198.06,52.4336,1018.5,57.56,-17966.2
10/17/2020 18:20:00,24.100117088,33.641650112,-9999.0,57.371,5.8398952,4.54,196.05,52.0862,1018.732,57.38,-17966.2
10/17/2020 18:40:00,22.573036384,28.993539904,-9999.0,57.425,5.6102364,4.35,197.02,52.9772,1017.842,57.416,-17966.2
10/17/2020 19:00:00,22.41150328,27.507668608,-9999.0,57.389,6.7913388,4.81,198.37,53.2184,1016.335,57.398,-17966.2
10/17/2020 19:20:00,20.768764096,26.059896576,-9999.0,57.4682,6.233596,4.76,198.77,52.9322,1015.35,57.47,-17966.2
10/17/2020 19:40:00,20.850794144,25.069315712,-9999.0,57.6158,6.6601052,4.94,205.48,53.1482,1014.89,57.614,-17966.2
10/17/2020 20:00:00,22.134894848,26.783782592,-9999.0,57.695,6.3648296,4.96,206.37,54.0842,1014.49,57.704,-17966.2
10/17/2020 20:20:00,23.476921984,29.603128128,-9999.0,57.74,6.3648296,4.88,206.34,54.7034,1014.165,57.74,-17966.2
10/17/2020 20:40:00,23.038586064,28.345852416,-9999.0,57.7904,6.6272968,4.84,204.95,54.9842,1013.768,57.794,-17966.2
10/17/2020 21:00:00,22.20254048,26.364690688,-9999.0,57.8714,6.4304464,4.77,203.24,55.5278,1013.707,57.866,-17966.2
10/17/2020 21:20:00,20.768764096,26.021797312,-9999.0,57.947,6.069554,4.48,201.68,56.012,1013.512,57.938,-17966.2
10/17/2020 21:40:00,20.204661728,27.507668608,-9999.0,58.0388,5.9383204,4.74,203.49,56.6438,1013.415,58.046,-17966.2
10/17/2020 22:00:00,19.5015748,24.421628224,-9999.0,58.1,6.2992128,5.09,205.47,56.867,1013.36,58.1,-17966.2
10/17/2020 22:20:00,20.120299072,25.069315712,-9999.0,58.1342,6.3648296,5.08,201.63,57.7634,1013.322,58.136,-17966.2
10/17/2020 22:40:00,20.705394912,28.422050944,-9999.0,58.1846,6.56168,4.91,201.26,59.0504,1013.352,58.19,-17966.2
10/17/2020 23:00:00,23.563811632,33.565451584,-9999.0,58.2098,6.6601052,4.91,203.76,59.3312,1012.972,58.208,-17966.2
10/17/2020 23:20:00,25.267198624,31.203297216,-9999.0,58.2296,6.8241472,4.96,199.9,59.3348,1012.975,58.226,-17966.2
10/18/2020 00:00:00,24.472751216,32.155778816,-9999.0,58.1828,8.1692916,5.18,206.07,58.694,1013.467,58.19,-17966.2
10/18/2020 00:20:00,21.651073072,30.28891488,-9999.0,58.1648,8.3333336,5.38,204.58,58.5716,1014.017,58.172,-17966.2
10/18/2020 00:40:00,21.951979504,28.155356096,-9999.0,58.1522,8.6614176,5.67,203.1,58.4276,1014.003,58.154,-17966.2
10/18/2020 01:00:00,20.067426624,28.993539904,-9999.0,58.1036,7.6115488,5.28,205.35,58.2872,1014.12,58.1,-17966.2
10/18/2020 01:20:00,21.618610944,30.822304576,-9999.0,58.0694,7.0866144,4.98,202.71,58.937,1014.227,58.064,-17966.2
10/18/2020 01:40:00,21.92262752,33.489253056,-9999.0,58.0442,7.9724412,5.3,206.04,58.8812,1014.102,58.046,-17966.2
10/18/2020 02:00:00,22.502474992,32.308175872,-9999.0,57.9956,8.4973756,5.44,203.21,58.8974,1014.095,57.992,-17966.2
10/18/2020 02:20:00,22.794050992,32.079580288,-9999.0,57.9794,8.3989504,5.3,205.7,58.6994,1013.88,57.974,-17966.2
10/18/2020 02:40:00,22.068026752,32.498672192,-9999.0,57.9614,8.9566932,5.6,201.84,58.6742,1013.995,57.956,-17966.2
10/18/2020 03:00:00,23.252991616,32.346275136,-9999.0,57.9884,9.2519688,5.52,200.59,58.766,1013.868,57.992,-17966.2
10/18/2020 03:20:00,23.391976176,34.822727296,-9999.0,57.9938,8.858268,5.61,202.4,58.703,1013.628,57.992,-17966.2
10/18/2020 03:40:00,24.439511552,32.079580288,-9999.0,57.9434,8.8254596,5.67,203.16,58.5734,1013.783,57.938,-17966.2
10/18/2020 04:00:00,23.251047776,30.327014144,-9999.0,57.8552,8.8254596,5.81,199.41,58.505,1013.752,57.848,-17966.2
10/18/2020 04:20:00,22.165218752,33.679749376,-9999.0,57.803,8.0052496,5.3,200.16,58.7246,1013.855,57.812,-17966.2
10/18/2020 16:20:00,14.041911392,17.068470272,-9999.0,58.1054,4.8556432,4.37,313.15,45.3992,-9999.0,58.1,-17966.2
10/18/2020 16:40:00,15.651994064,18.935334208,-9999.0,58.1414,4.3307088,4.35,313.01,45.7754,-9999.0,58.136,-17966.2
10/18/2020 17:00:00,14.58949112,17.982852608,-9999.0,58.154,4.0026248,4.23,312.25,45.2408,-9999.0,58.154,-17966.2
10/18/2020 17:20:00,15.368193424,18.173348928,-9999.0,58.1738,3.7401576,4.02,313.64,45.5216,-9999.0,58.172,-17966.2
10/18/2020 17:40:00,15.120742592,18.28764672,-9999.0,58.1828,3.5433072,3.89,313.42,45.2822,-9999.0,58.19,-17966.2
10/18/2020 18:00:00,13.42318712,16.687477632,-9999.0,58.1594,3.6417324,4.15,326.72,44.9618,-9999.0,58.154,-17966.2
10/18/2020 18:20:00,11.303040832,13.410940928,-9999.0,58.1504,3.3792652,3.83,317.01,44.8034,-9999.0,58.154,-17966.2
10/18/2020 18:40:00,14.534286064,18.66863936,-9999.0,58.1252,3.2152232,3.61,316.16,44.7368,-9999.0,58.118,-17966.2
10/18/2020 19:00:00,12.066969952,15.354003392,-9999.0,58.1144,2.9199476,3.69,316.31,44.4092,-9999.0,58.118,-17966.2
10/18/2020 19:20:00,12.68258408,15.392102656,-9999.0,58.0676,2.7230972,3.61,315.68,44.519,-9999.0,58.064,-17966.2
10/18/2020 19:40:00,11.175719312,14.85871296,-9999.0,58.0928,2.8871392,3.62,315.4,44.7368,-9999.0,58.1,-17966.2
10/18/2020 20:00:00,8.596049248,11.963168896,-9999.0,58.0658,2.46063,3.41,322.19,44.7584,-9999.0,58.064,-17966.2
10/18/2020 20:20:00,9.61326072,11.963168896,-9999.0,58.055,2.624672,3.6,320.49,45.2696,-9999.0,58.046,-17966.2
10/18/2020 20:40:00,10.514424944,14.172926208,-9999.0,58.0514,2.296588,3.61,314.96,45.8402,-9999.0,58.046,-17966.2
10/18/2020 21:00:00,13.376923728,17.678058496,-9999.0,58.028,2.1653544,3.46,322.32,46.3064,-9999.0,58.028,-17966.2
10/18/2020 21:20:00,13.897872848,17.030371008,-9999.0,58.0118,2.1653544,3.32,303.76,45.8978,-9999.0,58.01,-17966.2
10/18/2020 21:40:00,13.142885392,16.420782784,-9999.0,58.0136,2.3293964,3.23,326.09,46.0724,-9999.0,58.01,-17966.2
10/18/2020 22:00:00,10.763625232,15.658797504,-9999.0,58.0316,2.46063,3.2,323.16,45.6872,-9999.0,58.028,-17966.2
10/18/2020 22:20:00,11.560405248,15.582598976,-9999.0,58.028,2.46063,3.44,323.61,45.653,-9999.0,58.028,-17966.2
10/18/2020 22:40:00,10.075311488,13.372841664,-9999.0,58.0208,2.2637796,3.19,324.2,45.4118,-9999.0,58.028,-17966.2
10/18/2020 23:00:00,11.945479952,15.277804864,-9999.0,57.992,2.132546,3.3,318.7,45.8024,-9999.0,57.992,-17966.2
10/18/2020 23:20:00,10.3120712,14.325323264,-9999.0,57.9974,2.1653544,3.13,326.58,45.6044,-9999.0,57.992,-17966.2
10/19/2020 00:00:00,10.59684376,14.09672768,-9999.0,57.9722,1.8700788,3.01,324.91,45.4964,-9999.0,57.974,-17966.2
10/19/2020 00:20:00,10.447362464,13.677635776,-9999.0,57.956,2.0997376,3.19,321.18,45.4028,-9999.0,57.956,-17966.2
10/19/2020 00:40:00,8.993953296,12.648955648,-9999.0,57.992,1.968504,3.21,0.0,45.104,-9999.0,57.992,-17966.2
10/19/2020 01:00:00,8.14080192,11.124985088,-9999.0,57.9668,1.968504,3.11,0.0,45.0266,-9999.0,57.974,-17966.2
10/19/2020 01:20:00,7.777692608,10.782091712,-9999.0,57.92,1.8700788,3.19,326.9,45.095,-9999.0,57.92,-17966.2
10/19/2020 01:40:00,9.482440288,13.106146816,-9999.0,57.947,1.8700788,3.2,0.0,45.4802,-9999.0,57.938,-17966.2
10/19/2020 02:00:00,7.391257216,11.772672576,-9999.0,57.9488,1.8700788,3.29,0.0,45.2354,-9999.0,57.956,-17966.2
10/19/2020 02:20:00,7.500501024,10.248702016,-9999.0,57.9434,1.8372704,3.17,0.0,45.2462,-9999.0,57.938,-17966.2
10/19/2020 02:40:00,6.602835712,9.982007168,-9999.0,57.9578,1.6076116,3.03,0.0,45.2228,-9999.0,57.956,-17966.2
10/19/2020 13:00:00,7.751256384,10.134404224,-9999.0,57.7688,1.0826772,2.5,0.0,42.8216,-9999.0,57.776,-17966.2
10/19/2020 13:20:00,8.513630432,10.058205696,-9999.0,57.7868,1.0170604,2.46,0.0,43.8188,-9999.0,57.794,-17966.2
10/19/2020 13:40:00,7.319140752,9.105724096,-9999.0,57.7904,1.0170604,2.45,214.28,43.34,-9999.0,57.794,-17966.2
10/19/2020 14:00:00,6.44285768,8.153242496,-9999.0,57.785,0.984252,2.42,283.53,43.6748,-9999.0,57.776,-17966.2
10/19/2020 14:20:00,-19436.45616,-19436.45616,-9999.0,57.7688,-32805.11916,-9999.0,-9999.0,-17966.2,-9999.0,57.776,-17966.2
10/19/2020 14:40:00,-19436.45616,-19436.45616,-9999.0,57.7868,-32805.11916,-9999.0,-9999.0,-17966.2,-9999.0,57.794,-17966.2
10/19/2020 15:00:00,7.929700896,10.743992448,-9999.0,57.7976,0.9186352,2.42,300.15,44.843,-9999.0,57.794,-17966.2
10/19/2020 15:20:00,-19436.45616,-19436.45616,-9999.0,57.8174,-32805.11916,-9999.0,-9999.0,-17966.2,-9999.0,57.812,-17966.2
10/19/2020 15:40:00,-19436.45616,-19436.45616,-9999.0,57.83,-32805.11916,-9999.0,-9999.0,-17966.2,-9999.0,57.83,-17966.2
10/19/2020 16:00:00,3.405802064,6.362577088,-9999.0,57.8498,0.8530184,2.56,46.23,46.2722,-9999.0,57.848,-17966.2
10/19/2020 16:20:00,-19436.45616,-19436.45616,-9999.0,57.8642,-32805.11916,-9999.0,-9999.0,-17966.2,-9999.0,57.866,-17966.2
10/19/2020 16:40:00,-19436.45616,-19436.45616,-9999.0,57.8804,-32805.11916,-9999.0,-9999.0,-17966.2,-9999.0,57.884,-17966.2
10/19/2020 17:00:00,4.74394152,7.467455744,-9999.0,57.9056,0.9514436,2.74,312.84,46.544,-9999.0,57.902,-17966.2
10/19/2020 17:20:00,-19436.45616,-19436.45616,-9999.0,57.9074,-32805.11916,-9999.0,-9999.0,-17966.2,-9999.0,57.902,-17966.2
10/19/2020 17:40:00,-19436.45616,-19436.45616,-9999.0,57.9236,-32805.11916,-9999.0,-9999.0,-17966.2,-9999.0,57.92,-17966.2
10/19/2020 18:00:00,0.698421712,1.790665408,-9999.0,57.9398,1.0498688,2.86,0.0,47.7518,-9999.0,57.938,-17966.2
10/19/2020 18:20:00,-19436.45616,-19436.45616,-9999.0,57.9704,-32805.11916,-9999.0,-9999.0,-17966.2,-9999.0,57.974,-17966.2
10/19/2020 18:40:00,-19436.45616,-19436.45616,-9999.0,57.9938,-32805.11916,-9999.0,-9999.0,-17966.2,1022.645,57.992,-17966.2
10/19/2020 19:00:00,1.66975856,3.924224192,-9999.0,58.0046,1.0498688,2.76,325.72,47.5106,1022.86,58.01,-17966.2
10/19/2020 19:20:00,-19436.45616,-19436.45616,-9999.0,57.9956,-32805.11916,-9999.0,-9999.0,-17966.2,1022.613,57.992,-17966.2
10/19/2020 19:40:00,-19436.45616,-19436.45616,-9999.0,57.9992,-32805.11916,-9999.0,-9999.0,-17966.2,1022.918,57.992,-17966.2
10/19/2020 20:00:00,6.435276704,10.210602752,-9999.0,57.9434,1.0170604,3.31,324.36,47.2784,1023.567,57.938,-17966.2
10/19/2020 20:20:00,-19436.45616,-19436.45616,-9999.0,57.956,-32805.11916,-9999.0,-9999.0,-17966.2,1023.675,57.956,-17966.2
10/19/2020 20:40:00,-19436.45616,-19436.45616,-9999.0,57.9308,-32805.11916,-9999.0,-9999.0,-17966.2,1023.803,57.938,-17966.2
10/19/2020 21:00:00,7.250328816,9.791510848,-9999.0,57.911,1.1154856,3.08,320.04,47.5106,1023.925,57.902,-17966.2
10/19/2020 21:20:00,-19436.45616,-19436.45616,-9999.0,57.8948,-32805.11916,-9999.0,-9999.0,-17966.2,1023.535,57.902,-17966.2
10/19/2020 21:40:00,-19436.45616,-19436.45616,-9999.0,57.893,-32805.11916,-9999.0,-9999.0,-17966.2,1023.612,57.884,-17966.2
10/19/2020 22:00:00,8.565142192,14.592018112,-9999.0,57.8678,2.132546,3.1,0.0,44.618,1023.65,57.866,-17966.2
10/19/2020 22:20:00,-19436.45616,-19436.45616,-9999.0,57.8426,-32805.11916,-9999.0,-9999.0,-17966.2,1023.352,57.848,-17966.2
10/19/2020 22:40:00,-19436.45616,-19436.45616,-9999.0,57.8282,-32805.11916,-9999.0,-9999.0,-17966.2,1023.237,57.83,-17966.2
10/19/2020 23:00:00,8.937970704,11.4297792,-9999.0,57.8012,2.0669292,3.32,0.0,43.1762,1023.352,57.794,-17966.2
10/20/2020 00:00:00,10.738938464,13.410940928,-9999.0,57.7544,2.0341208,3.41,0.0,42.6218,1023.148,57.758,-17966.2
10/20/2020 00:20:00,-19436.45616,-19436.45616,-9999.0,57.7544,-32805.11916,-9999.0,-9999.0,-17966.2,1023.33,57.758,-17966.2
10/20/2020 00:40:00,-19436.45616,-19436.45616,-9999.0,57.7526,-32805.11916,-9999.0,-9999.0,-17966.2,1023.452,57.758,-17966.2
10/20/2020 01:00:00,10.41023512,12.76325344,-9999.0,57.7796,1.5748032,3.08,0.0,41.6822,1023.048,57.776,-17966.2
10/20/2020 01:20:00,-19436.45616,-19436.45616,-9999.0,57.7508,-32805.11916,-9999.0,-9999.0,-17966.2,1023.053,57.758,-17966.2
10/20/2020 01:40:00,-19436.45616,-19436.45616,-9999.0,57.7382,-32805.11916,-9999.0,-9999.0,-17966.2,1023.17,57.74,-17966.2
10/20/2020 02:00:00,11.366798784,13.830032832,-9999.0,57.722,1.3779528,2.84,0.0,41.6714,1023.135,57.722,-17966.2
10/20/2020 02:20:00,-19436.45616,-19436.45616,-9999.0,57.6734,-32805.11916,-9999.0,-9999.0,-17966.2,1023.385,57.668,-17966.2
10/20/2020 02:40:00,-19436.45616,-19436.45616,-9999.0,57.704,-32805.11916,-9999.0,-9999.0,-17966.2,1023.645,57.704,-17966.2
10/20/2020 03:00:00,10.31790272,12.915650496,-9999.0,57.6824,1.2139108,2.73,326.55,41.3402,1023.79,57.686,-17966.2
10/20/2020 03:20:00,-19436.45616,-19436.45616,-9999.0,57.6554,-32805.11916,-9999.0,-9999.0,-17966.2,1023.715,57.65,-17966.2
10/20/2020 03:40:00,-19436.45616,-19436.45616,-9999.0,57.6032,-32805.11916,-9999.0,-9999.0,-17966.2,1023.385,57.596,-17966.2
10/20/2020 04:00:00,10.651076896,13.410940928,-9999.0,57.614,1.0170604,2.49,321.39,41.1476,1023.29,57.614,-17966.2
10/20/2020 04:20:00,-19436.45616,-19436.45616,-9999.0,57.5726,-32805.11916,-9999.0,-9999.0,-17966.2,1023.315,57.578,-17966.2
10/20/2020 04:40:00,-19436.45616,-19436.45616,-9999.0,57.4952,-32805.11916,-9999.0,-9999.0,-17966.2,1023.045,57.488,-17966.2
10/20/2020 05:00:00,9.520150784,11.658374784,-9999.0,57.452,0.9186352,2.5,309.91,41.324,1023.73,57.452,-17966.2
10/20/2020 05:20:00,-19436.45616,-19436.45616,-9999.0,57.452,-32805.11916,-9999.0,-9999.0,-17966.2,1023.54,57.452,-17966.2
10/20/2020 05:40:00,-19436.45616,-19436.45616,-9999.0,57.4178,-32805.11916,-9999.0,-9999.0,-17966.2,1023.68,57.416,-17966.2
10/20/2020 06:00:00,11.103408464,14.134826944,-9999.0,57.3296,0.8530184,2.24,0.0,40.5788,1023.748,57.326,-17966.2
